latitude,longitude,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Private room,room_type_Shared room
40.74025,-73.98323,64,3,4,1,0,0,1,0,0,1,0
40.89613,-73.85503,35,1,9,1,0,0,0,0,0,1,0
40.6959,-73.84868,51,7,3,1,2,0,0,1,0,0,0
40.67531,-73.94967,50,4,15,1,324,1,0,0,0,1,0
40.67061,-73.93151,38,2,112,1,5,1,0,0,0,1,0
40.71174,-73.94956,249,2,54,2,154,1,0,0,0,0,0
40.70815,-74.00513,115,2,4,1,177,0,1,0,0,1,0
40.7129,-73.94251,170,2,47,2,57,1,0,0,0,0,0
40.74092,-73.97817,200,7,9,1,291,0,1,0,0,0,0
40.76555,-73.98272,100,1,0,8,321,0,1,0,0,1,0
40.74921,-73.9037,50,1,3,3,65,0,0,1,0,1,0
40.71518,-73.94151,50,3,0,1,0,1,0,0,0,1,0
40.68588,-73.92784,100,6,55,1,59,1,0,0,0,0,0
40.7455,-73.95607,150,3,5,1,0,0,0,1,0,0,0
40.69201,-73.98713,275,3,20,2,35,1,0,0,0,0,0
40.67203,-73.922,45,2,18,5,0,1,0,0,0,1,0
40.69175,-73.91516,50,1,2,2,0,1,0,0,0,1,0
40.67267,-73.95786,135,28,0,2,189,1,0,0,0,0,0
40.7786,-73.95104,146,5,21,1,0,0,1,0,0,0,0
40.65429,-73.93601,57,30,0,43,306,1,0,0,0,1,0
40.71353,-73.9578,175,3,9,3,11,1,0,0,0,0,0
40.81287,-73.95186,120,10,7,1,8,0,1,0,0,0,0
40.75952,-73.98368,84,1,25,1,257,0,1,0,0,0,0
40.75401,-73.91757,82,5,2,1,0,0,0,1,0,0,0
40.71725,-74.00528,1500,1,0,1,0,0,1,0,0,0,0
40.80393,-73.95205,344,2,9,4,25,0,1,0,0,0,0
40.73364,-74.00539,189,2,68,1,63,0,1,0,0,0,0
40.72642,-73.98402,175,2,5,1,15,0,1,0,0,0,0
40.75811,-73.90954,43,4,19,2,1,0,0,1,0,1,0
40.68746,-73.95811,245,5,0,1,0,1,0,0,0,0,0
40.70867,-73.93891,65,15,1,1,0,1,0,0,0,1,0
40.68584,-73.9263,75,5,13,1,3,1,0,0,0,1,0
40.7199,-73.99225,101,4,4,1,2,0,1,0,0,1,0
40.79317,-73.96956,90,3,6,1,0,0,1,0,0,1,0
40.75518,-73.80422,50,1,154,3,243,0,0,1,0,1,0
40.71671,-73.95064,220,4,3,1,16,1,0,0,0,0,0
40.68974,-73.91449,31,4,10,1,0,1,0,0,0,1,0
40.68834,-73.82624,89,3,29,1,313,0,0,1,0,0,0
40.64882,-73.97629,68,2,5,1,0,1,0,0,0,0,0
40.74228,-73.97601,175,7,5,1,32,0,1,0,0,0,0
40.73344,-73.95653,100,1,26,6,0,1,0,0,0,0,0
40.82857,-73.95161,175,30,0,1,5,0,1,0,0,0,0
40.72254,-73.95084,90,1,13,2,0,1,0,0,0,1,0
40.79004,-73.94846,69,1,136,4,103,0,1,0,0,0,1
40.71813,-73.95981,212,2,51,1,147,1,0,0,0,0,0
40.68983,-73.96553,120,15,0,1,179,1,0,0,0,1,0
40.81842,-73.9391,42,2,0,2,14,0,1,0,0,1,0
40.79394,-73.97665,89,3,1,1,0,0,1,0,0,1,0
40.6853,-73.9722,220,2,0,1,3,1,0,0,0,0,0
40.71398,-73.94702,169,5,60,1,50,1,0,0,0,1,0
40.74296,-73.90328,39,30,3,37,32,0,0,1,0,1,0
40.64836,-74.00076,70,1,2,2,361,1,0,0,0,1,0
40.68485,-73.76063,150,3,7,3,179,0,0,1,0,0,0
40.74577,-74.0022,129,1,19,1,5,0,1,0,0,0,0
40.73122,-73.85302,32,60,3,1,0,0,0,1,0,1,0
40.76645,-73.98539,150,4,15,1,5,0,1,0,0,0,0
40.58781,-73.79317,1500,3,0,1,342,0,0,1,0,0,0
40.79967,-73.96251,330,3,3,2,0,0,1,0,0,0,0
40.74507,-73.90738,500,1,10,1,0,0,0,1,0,0,0
40.6766,-73.95987,75,3,21,1,0,1,0,0,0,0,0
40.70705,-73.94326,80,2,0,1,0,1,0,0,0,1,0
40.69722,-73.98467,39,1,0,1,16,1,0,0,0,1,0
40.77221,-73.82401,80,2,36,7,122,0,0,1,0,1,0
40.80275,-73.93904,150,1,225,4,0,0,1,0,0,1,0
40.84497,-73.93934,80,1,129,3,365,0,1,0,0,1,0
40.68362,-73.99714,170,2,131,1,26,1,0,0,0,0,0
40.69358,-73.73,120,2,0,2,0,0,0,1,0,1,0
40.64562,-73.90961,75,1,10,1,162,1,0,0,0,1,0
40.72617,-73.97934,275,2,47,1,275,0,1,0,0,0,0
40.7058,-74.01107,234,2,5,327,343,0,1,0,0,0,0
40.67165,-73.93143,82,2,2,2,156,1,0,0,0,1,0
40.81745,-73.94203,100,1,6,2,0,0,1,0,0,1,0
40.71474,-73.95476,88,1,58,4,50,1,0,0,0,1,0
40.68907,-73.953,150,5,1,2,0,1,0,0,0,1,0
40.72223,-73.99189,220,30,3,7,2,0,1,0,0,0,0
40.76805,-73.90906,90,2,0,1,0,0,0,1,0,0,0
40.76608,-73.99203,90,2,1,1,0,0,1,0,0,0,0
40.72287,-73.99593,265,2,90,3,11,0,1,0,0,0,0
40.66869,-73.96022,150,2,11,1,0,1,0,0,0,0,0
40.69938,-73.81304,40,1,119,4,229,0,0,1,0,1,0
40.71434,-73.99342,80,4,1,1,0,0,1,0,0,1,0
40.6864,-73.9133,159,3,30,5,254,1,0,0,0,1,0
40.69025,-73.90871,40,1,3,1,0,1,0,0,0,1,0
40.71162,-73.82799,80,2,1,1,340,0,0,1,0,0,0
40.78768,-73.97238,85,3,29,1,309,0,1,0,0,0,0
40.76356,-73.92102,250,4,5,1,1,0,0,1,0,0,0
40.67334,-73.94099,120,2,48,1,227,1,0,0,0,0,0
40.84992,-73.90346,50,1,6,1,0,0,0,0,0,1,0
40.81658,-73.938,78,2,1,1,208,0,1,0,0,0,0
40.74344,-73.99506,149,2,8,1,0,0,1,0,0,0,0
40.68731,-73.9751,85,1,8,2,0,1,0,0,0,1,0
40.84684,-73.93252,55,1,22,2,91,0,1,0,0,1,0
40.68466,-73.92727,50,2,4,2,0,1,0,0,0,1,0
40.7439,-73.83261,80,1,14,6,138,0,0,1,0,1,0
40.76561,-73.9248,89,2,53,1,39,0,0,1,0,1,0
40.85078,-73.93195,150,1,7,5,185,0,1,0,0,1,0
40.69295,-73.94494,80,90,0,1,41,1,0,0,0,0,0
40.69051,-73.98398,249,1,20,1,39,1,0,0,0,1,0
40.71291,-73.95959,100,3,3,1,0,1,0,0,0,1,0
40.76119,-73.9873,200,3,41,3,181,0,1,0,0,0,0
40.7908,-73.97723,260,2,0,1,0,0,1,0,0,0,0
40.65656,-73.95572,85,4,9,1,0,1,0,0,0,0,0
40.71928,-74.00799,1000,2,0,1,88,0,1,0,0,0,0
40.64434,-73.9504,31,30,0,7,365,1,0,0,0,0,1
40.73974,-73.99985,325,2,19,1,0,0,1,0,0,0,0
40.77736,-73.95144,90,30,79,6,246,0,1,0,0,1,0
40.75979,-73.99216,75,2,0,1,0,0,1,0,0,1,0
40.7219,-73.98717,174,2,100,1,145,0,1,0,0,1,0
40.64667,-74.00187,55,2,0,1,0,1,0,0,0,1,0
40.76182,-73.94879,50,1,8,2,0,0,1,0,0,1,0
40.74902,-73.9472,57,5,0,1,0,0,0,1,0,1,0
40.65618,-73.95784,40,7,0,1,53,1,0,0,0,1,0
40.74697,-73.94131,135,4,0,1,0,0,0,1,0,0,0
40.68567,-73.93123,42,30,0,27,358,1,0,0,0,1,0
40.69639,-73.93246,50,3,1,1,0,1,0,0,0,1,0
40.75535,-73.99502,2500,70,0,3,191,0,1,0,0,0,0
40.69562,-73.95107,47,5,5,2,0,1,0,0,0,1,0
40.71071,-73.96049,150,2,6,1,137,1,0,0,0,0,0
40.85068,-73.93046,40,4,1,1,0,0,1,0,0,1,0
40.7176,-73.95234,200,10,6,1,174,1,0,0,0,0,0
40.76615,-73.98882,239,2,7,1,22,0,1,0,0,0,0
40.66172,-73.8975,57,5,22,3,60,1,0,0,0,1,0
40.75034,-73.9878,250,30,0,96,311,0,1,0,0,0,0
40.8125,-73.95305,70,1,3,1,71,0,1,0,0,1,0
40.6916,-73.73323,45,3,0,2,365,0,0,1,0,1,0
40.60551,-74.00129,100,1,2,1,90,1,0,0,0,1,0
40.75029,-73.97142,175,30,2,10,161,0,1,0,0,0,0
40.65894,-73.8921,300,2,24,1,294,1,0,0,0,0,0
40.71251,-73.947,115,3,146,1,277,1,0,0,0,1,0
40.64007,-73.97067,45,7,5,1,343,1,0,0,0,1,0
40.77103,-73.89461,73,1,6,1,363,0,0,1,0,1,0
40.73213,-73.98944,200,2,11,1,0,0,1,0,0,0,0
40.70798,-73.95374,165,3,15,2,158,1,0,0,0,0,0
40.67355,-73.7834,55,2,19,1,0,0,0,1,0,1,0
40.69905,-73.91874,35,1,5,1,1,1,0,0,0,1,0
40.68568,-73.95166,50,3,59,1,0,1,0,0,0,1,0
40.75527,-73.90835,40,31,2,18,362,0,0,1,0,1,0
40.68287,-73.87295,42,3,28,2,355,1,0,0,0,1,0
40.639,-73.96662,71,1,124,1,64,1,0,0,0,0,0
40.75051,-73.98625,94,1,27,2,76,0,1,0,0,1,0
40.67948,-73.97219,65,1,6,1,0,1,0,0,0,1,0
40.77268,-73.92503,36,1,0,1,0,0,0,1,0,1,0
40.72787,-73.9792,50,7,0,1,0,0,1,0,0,1,0
40.66737,-73.97822,200,2,2,1,0,1,0,0,0,0,0
40.58771,-73.966,80,2,1,2,229,1,0,0,0,0,0
40.68137,-73.91359,38,30,5,4,0,1,0,0,0,1,0
40.81153,-73.96112,34,5,0,1,14,0,1,0,0,0,1
40.70771,-73.90486,40,14,0,1,342,0,0,1,0,1,0
40.71416,-73.93852,38,21,13,1,26,1,0,0,0,1,0
40.74394,-73.99923,120,4,0,1,0,0,1,0,0,1,0
40.71103,-74.00845,200,2,74,1,35,0,1,0,0,0,0
40.75987,-73.98758,304,1,6,7,351,0,1,0,0,1,0
40.74796,-73.97018,144,3,0,1,0,0,1,0,0,0,0
40.68022,-73.92673,49,1,1,1,0,1,0,0,0,1,0
40.7585,-73.98221,300,1,12,7,50,0,1,0,0,1,0
40.74172,-73.99937,66,5,0,1,5,0,1,0,0,1,0
40.70228,-73.92824,54,3,2,2,0,1,0,0,0,1,0
40.75605,-73.96503,165,30,0,91,180,0,1,0,0,0,0
40.64685,-74.01097,80,3,34,1,0,1,0,0,0,0,0
40.75549,-73.96938,350,3,0,1,280,0,1,0,0,0,0
40.74943,-73.97173,150,1,0,3,82,0,1,0,0,1,0
40.73615,-73.98166,130,15,0,1,0,0,1,0,0,0,0
40.58496,-73.95739,250,3,4,3,360,1,0,0,0,0,0
40.72576,-74.00381,85,5,0,1,0,0,1,0,0,1,0
40.69079,-73.93115,80,3,11,4,160,1,0,0,0,1,0
40.80494,-73.95638,105,5,132,1,12,0,1,0,0,0,0
40.7344,-74.00262,105,1,0,1,0,0,1,0,0,1,0
40.65204,-73.94938,133,4,104,1,338,1,0,0,0,0,0
40.7198,-73.95813,300,3,7,1,168,1,0,0,0,0,0
40.64987,-73.93855,45,3,33,3,320,1,0,0,0,1,0
40.72476,-73.97643,250,4,34,2,239,0,1,0,0,0,0
40.69084,-73.95368,140,2,51,1,125,1,0,0,0,0,0
40.81574,-73.94871,72,1,98,1,204,0,1,0,0,1,0
40.65217,-73.95974,47,2,7,1,0,1,0,0,0,1,0
40.74279,-73.97833,75,1,4,1,0,0,1,0,0,0,0
40.863,-73.90661,80,3,24,2,72,0,0,0,0,1,0
40.83773,-73.94415,125,3,0,1,178,0,1,0,0,1,0
40.69431,-73.92247,70,1,68,3,168,1,0,0,0,1,0
40.68701,-73.98842,125,2,91,2,62,1,0,0,0,0,0
40.70318,-73.92636,120,3,0,1,177,1,0,0,0,0,0
40.78935,-73.94788,179,2,55,1,185,0,1,0,0,0,0
40.67396,-73.87905,120,2,11,1,62,1,0,0,0,0,0
40.67122,-73.98618,175,1,0,1,0,1,0,0,0,0,0
40.83621,-73.94646,80,3,112,1,144,0,1,0,0,1,0
40.76798,-73.96755,140,30,4,12,57,0,1,0,0,0,0
40.80921,-73.94002,70,2,89,4,249,0,1,0,0,1,0
40.72627,-73.98543,207,30,0,1,55,0,1,0,0,0,0
40.74136,-73.98146,55,1,8,1,0,0,1,0,0,1,0
40.76965,-73.95326,78,3,11,1,116,0,1,0,0,1,0
40.70243,-73.92978,77,3,47,2,46,1,0,0,0,1,0
40.64816,-73.97279,120,15,3,1,0,1,0,0,0,0,0
40.78334,-73.97452,125,1,171,3,121,0,1,0,0,0,0
40.72011,-73.95847,65,1,1,1,0,1,0,0,0,1,0
40.70075,-73.91644,70,1,0,3,0,1,0,0,0,1,0
40.67837,-73.91871,60,2,5,1,0,1,0,0,0,0,0
40.7542,-73.92849,145,5,23,1,173,0,0,1,0,0,0
40.76339,-73.98866,150,1,30,1,66,0,1,0,0,1,0
40.72387,-73.979,80,2,1,1,87,0,1,0,0,1,0
40.81305,-73.95466,52,2,88,1,255,0,1,0,0,1,0
40.67259,-73.9525,100,2,9,1,5,1,0,0,0,0,0
40.72888,-73.99199,299,30,1,31,160,0,1,0,0,0,0
40.80681,-73.95119,125,1,55,1,79,0,1,0,0,1,0
40.80703,-73.95354,130,4,32,1,39,0,1,0,0,0,0
40.67975,-73.97666,220,2,9,3,251,1,0,0,0,1,0
40.84882,-73.90263,80,3,20,2,36,0,0,0,0,1,0
40.70771,-73.94627,100,10,2,1,3,1,0,0,0,1,0
40.638,-74.01619,39,1,14,8,127,1,0,0,0,1,0
40.65398,-73.96377,50,2,5,1,0,1,0,0,0,1,0
40.78602,-73.94977,100,3,67,1,34,0,1,0,0,1,0
40.73857,-73.99787,400,1,4,1,0,0,1,0,0,0,0
40.67711,-73.95,100,2,0,2,20,1,0,0,0,1,0
40.64132,-74.01767,65,30,11,2,312,1,0,0,0,1,0
40.68676,-73.95801,30,2,13,3,339,1,0,0,0,0,1
40.7723,-73.99363,188,2,12,1,0,0,1,0,0,0,0
40.66621,-73.99256,169,1,2,3,115,1,0,0,0,1,0
40.66761,-73.88693,38,30,2,3,342,1,0,0,0,1,0
40.79372,-73.97431,140,5,3,1,89,0,1,0,0,0,0
40.58403,-73.95692,180,3,4,3,156,1,0,0,0,0,0
40.71906,-73.96338,85,2,0,2,0,1,0,0,0,0,0
40.76082,-73.99709,385,30,0,232,338,0,1,0,0,0,0
40.68598,-73.98004,250,3,0,1,0,1,0,0,0,0,0
40.63465,-74.02366,53,20,16,1,220,1,0,0,0,0,0
40.70789,-73.96755,180,5,12,1,0,1,0,0,0,0,0
40.78544,-73.97062,150,4,0,1,317,0,1,0,0,0,0
40.67467,-73.9469,100,5,2,1,0,1,0,0,0,0,0
40.79555,-73.96578,399,3,0,1,0,0,1,0,0,0,0
40.63518,-74.07956,65,4,63,3,191,0,0,0,1,0,0
40.68001,-73.90547,35,7,1,1,0,1,0,0,0,1,0
40.74827,-73.94006,110,2,14,1,112,0,0,1,0,1,0
40.69032,-73.95283,51,4,19,1,189,1,0,0,0,1,0
40.67431,-73.95847,45,5,0,1,0,1,0,0,0,1,0
40.7577,-73.91639,50,3,33,1,282,0,0,1,0,1,0
40.71409,-74.00977,245,30,0,232,310,0,1,0,0,0,0
40.71085,-73.94894,100,1,0,1,0,1,0,0,0,0,0
40.77188,-73.98847,125,7,4,1,0,0,1,0,0,0,0
40.6752,-73.94366,65,1,0,1,0,1,0,0,0,1,0
40.80555,-73.95706,77,5,19,3,1,0,1,0,0,0,0
40.65886,-73.91919,50,2,149,1,92,1,0,0,0,1,0
40.70413,-73.93205,175,2,102,1,284,1,0,0,0,0,0
40.76173,-73.87417,65,1,58,1,47,0,0,1,0,1,0
40.76381,-73.93477,45,3,2,1,5,0,0,1,0,1,0
40.6757,-73.97473,180,60,0,1,0,1,0,0,0,0,0
40.79496,-73.94882,150,4,7,1,0,0,1,0,0,0,0
40.68809,-73.95855,63,1,3,1,44,1,0,0,0,1,0
40.72951,-73.99203,179,1,28,1,0,0,1,0,0,0,0
40.57936,-73.95388,150,7,0,1,7,1,0,0,0,0,0
40.83426,-73.94758,55,2,17,2,34,0,1,0,0,1,0
40.66489,-73.99128,130,6,4,1,5,1,0,0,0,0,0
40.72218,-73.73396,79,1,59,2,36,0,0,1,0,0,0
40.6368,-73.96857,35,1,6,1,0,1,0,0,0,1,0
40.80581,-73.95,69,6,40,2,329,0,1,0,0,1,0
40.76601,-73.91841,49,5,2,1,179,0,0,1,0,1,0
40.74343,-73.98147,140,1,3,1,0,0,1,0,0,0,0
40.68606,-73.92356,150,2,7,3,37,1,0,0,0,0,0
40.76511,-73.99432,119,4,136,1,17,0,1,0,0,0,0
40.75751,-73.99112,55,1,0,6,2,0,1,0,0,0,1
40.71202,-73.96665,65,5,2,1,0,1,0,0,0,1,0
40.69582,-73.9095,40,1,0,1,364,1,0,0,0,1,0
40.71269,-73.95815,95,2,15,3,335,1,0,0,0,1,0
40.72629,-73.98417,150,2,20,1,2,0,1,0,0,0,0
40.6784,-73.89362,125,1,319,1,357,1,0,0,0,0,0
40.73993,-74.00619,240,1,22,1,0,0,1,0,0,0,0
40.68019,-73.93042,135,2,127,1,354,1,0,0,0,0,0
40.71696,-73.95382,160,1,9,1,0,1,0,0,0,0,0
40.76419,-73.98949,325,1,59,1,180,0,1,0,0,0,0
40.71047,-73.81562,350,4,1,1,90,0,0,1,0,1,0
40.72923,-73.98251,99,1,1,1,0,0,1,0,0,1,0
40.6991,-73.89796,60,7,0,1,0,0,0,1,0,0,0
40.73243,-73.98906,200,5,51,1,88,0,1,0,0,0,0
40.82747,-73.94224,45,3,42,2,252,0,1,0,0,1,0
40.71302,-73.99405,85,1,6,2,42,0,1,0,0,1,0
40.7656,-73.98822,80,1,18,5,48,0,1,0,0,0,1
40.68668,-73.87565,35,28,5,4,326,1,0,0,0,1,0
40.59607,-73.75911,100,6,9,1,0,0,0,1,0,0,0
40.70724,-73.91228,80,2,177,2,245,0,0,1,0,1,0
40.72453,-73.8498,80,3,1,1,0,0,0,1,0,0,0
40.65064,-74.00595,100,5,12,1,106,1,0,0,0,0,0
40.80684,-73.94612,46,3,10,1,0,0,1,0,0,1,0
40.82431,-73.94291,202,3,8,1,88,0,1,0,0,0,0
40.70583,-74.00717,47,1,2,1,0,0,1,0,0,0,1
40.69678,-73.90828,50,2,1,2,0,1,0,0,0,1,0
40.81884,-73.94579,173,3,4,1,87,0,1,0,0,1,0
40.76416,-73.98807,300,2,8,1,181,0,1,0,0,0,0
40.76375,-73.98387,257,30,0,87,364,0,1,0,0,0,0
40.75472,-73.91891,125,2,27,1,0,0,0,1,0,0,0
40.79846,-73.94239,89,1,63,1,12,0,1,0,0,1,0
40.65099,-73.96283,80,60,46,1,54,1,0,0,0,0,0
40.59894,-73.75629,85,1,2,4,362,0,0,1,0,1,0
40.71239,-73.90517,60,6,0,1,0,0,0,1,0,0,0
40.67356,-73.9425,185,1,215,3,348,1,0,0,0,0,0
40.72851,-74.0,300,2,3,2,0,0,1,0,0,0,0
40.71069,-74.00751,200,3,6,1,0,0,1,0,0,0,0
40.73204,-74.00399,160,4,0,1,0,0,1,0,0,0,0
40.69546,-73.97303,65,4,0,1,0,1,0,0,0,1,0
40.64438,-73.95408,55,5,4,1,89,1,0,0,0,1,0
40.71284,-74.00844,285,30,0,232,185,0,1,0,0,0,0
40.74081,-73.99616,265,29,0,96,331,0,1,0,0,0,0
40.74441,-73.97328,215,5,0,1,51,0,1,0,0,0,0
40.73431,-73.95928,140,2,3,1,0,1,0,0,0,0,0
40.71704,-73.99081,130,2,2,1,0,0,1,0,0,1,0
40.7336,-73.99006,1200,3,9,1,359,0,1,0,0,0,0
40.75459,-73.96706,125,2,5,1,0,0,1,0,0,0,0
40.71818,-73.9935,249,1,6,1,0,0,1,0,0,0,0
40.69088,-73.94499,70,1,4,1,0,1,0,0,0,1,0
40.67771,-73.96979,250,1,25,13,0,1,0,0,0,1,0
40.72347,-73.98116,150,5,0,1,0,0,1,0,0,0,0
40.71839,-73.94621,75,1,8,1,109,1,0,0,0,1,0
40.79056,-73.9468,120,2,86,1,268,0,1,0,0,0,0
40.82237,-73.94001,104,1,18,1,34,0,1,0,0,0,0
40.65711,-73.95747,73,31,1,1,32,1,0,0,0,0,0
40.71192,-73.99539,77,1,2,1,161,0,1,0,0,1,0
40.79949,-73.93531,149,7,1,1,3,0,1,0,0,0,0
40.71214,-73.95837,175,2,28,1,0,1,0,0,0,0,0
40.75343,-73.97313,119,3,0,1,0,0,1,0,0,0,0
40.68751,-73.91194,60,1,25,8,177,1,0,0,0,1,0
40.67157,-73.9852,147,7,42,1,365,1,0,0,0,0,0
40.7375,-74.00493,220,2,0,1,0,0,1,0,0,0,0
40.74305,-73.9168,55,2,67,1,0,0,0,1,0,1,0
40.74454,-73.94016,109,1,35,2,364,0,0,1,0,1,0
40.70665,-73.94554,60,7,5,2,0,1,0,0,0,1,0
40.75573,-73.96835,150,30,7,91,188,0,1,0,0,0,0
40.71521,-73.96164,35,3,2,1,0,1,0,0,0,1,0
40.68721,-73.94257,50,3,4,1,0,1,0,0,0,1,0
40.71553,-73.96332,90,3,74,1,79,1,0,0,0,1,0
40.7641,-73.91879,160,2,1,1,0,0,0,1,0,1,0
40.83651,-73.92269,74,2,19,1,183,0,0,0,0,0,0
40.79885,-73.94304,45,1,14,7,83,0,1,0,0,0,1
40.66119,-73.98822,36,10,5,2,44,1,0,0,0,1,0
40.69181,-73.92462,40,90,0,1,341,1,0,0,0,1,0
40.73245,-74.00275,250,2,3,1,0,0,1,0,0,0,0
40.69141,-73.92092,200,3,6,1,194,1,0,0,0,0,0
40.70204,-73.91068,50,3,4,3,0,0,0,1,0,1,0
40.70463,-73.92026,50,5,1,1,0,1,0,0,0,1,0
40.71364,-73.99153,50,1,42,4,257,0,1,0,0,1,0
40.68724,-73.95837,85,5,1,2,189,1,0,0,0,1,0
40.80985,-73.94348,90,2,82,1,0,0,1,0,0,1,0
40.77013,-73.92092,60,2,2,2,34,0,0,1,0,1,0
40.72551,-73.99075,122,3,0,1,0,0,1,0,0,0,0
40.86794,-73.91629,70,1,4,1,3,0,1,0,0,0,0
40.76982,-73.95258,105,30,2,1,120,0,1,0,0,0,0
40.81737,-73.93781,150,5,0,1,269,0,1,0,0,1,0
40.72816,-73.98035,160,10,18,1,281,0,1,0,0,0,0
40.70995,-73.96722,130,1,13,1,188,1,0,0,0,1,0
40.70089,-73.98253,75,1,0,1,7,1,0,0,0,1,0
40.81184,-73.94488,89,3,49,1,157,0,1,0,0,1,0
40.80044,-73.95953,60,30,0,32,317,0,1,0,0,1,0
40.74845,-73.99257,100,1,22,9,315,0,1,0,0,1,0
40.63491,-73.91163,92,2,17,1,179,1,0,0,0,0,0
40.74846,-73.9758,40,4,3,2,0,0,1,0,0,1,0
40.76093,-73.99103,120,1,112,2,76,0,1,0,0,1,0
40.71269,-73.98713,150,2,10,1,6,0,1,0,0,0,0
40.70141,-73.91782,65,1,0,1,0,1,0,0,0,1,0
40.68514,-73.87333,49,2,32,3,5,1,0,0,0,0,1
40.70133,-73.92074,115,3,45,1,75,1,0,0,0,1,0
40.67704,-73.95957,140,1,3,1,13,1,0,0,0,0,0
40.73829,-73.97896,285,1,79,1,310,0,1,0,0,0,0
40.71474,-73.99778,120,5,15,1,0,0,1,0,0,0,0
40.84659,-73.93252,38,5,11,2,0,0,1,0,0,1,0
40.71989,-73.98459,198,3,0,1,5,0,1,0,0,0,0
40.68983,-73.99114,80,1,168,1,272,1,0,0,0,1,0
40.74336,-74.00278,200,6,45,1,0,0,1,0,0,0,0
40.65267,-73.9485,115,7,5,1,0,1,0,0,0,0,0
40.86286,-73.9024,35,2,24,2,365,0,0,0,0,1,0
40.88075,-73.84845,95,3,58,4,358,0,0,0,0,0,0
40.76019,-73.88405,35,1,92,4,344,0,0,1,0,1,0
40.66601,-73.77638,92,1,0,3,180,0,0,1,0,1,0
40.60556,-74.08274,150,7,1,2,83,0,0,0,1,0,0
40.68818,-73.93826,40,1,4,4,365,1,0,0,0,1,0
40.67017,-73.99029,85,1,0,1,0,1,0,0,0,1,0
40.70655,-73.80842,50,1,10,9,357,0,0,1,0,1,0
40.68605,-73.92436,110,2,0,1,182,1,0,0,0,0,0
40.73301,-73.99819,420,3,6,1,144,0,1,0,0,0,0
40.75288,-73.98526,250,7,11,1,265,0,1,0,0,0,0
40.74238,-73.98122,74,240,15,1,90,0,1,0,0,1,0
40.8063,-73.9558,350,3,1,1,5,0,1,0,0,0,0
40.68301,-73.94757,45,2,6,1,0,1,0,0,0,1,0
40.79908,-73.96215,87,1,14,4,0,0,1,0,0,1,0
40.74245,-73.99348,750,12,1,1,332,0,1,0,0,0,0
40.77098,-73.91952,150,1,7,1,25,0,0,1,0,0,0
40.78132,-73.94723,75,4,15,1,21,0,1,0,0,1,0
40.81908,-73.95718,30,7,0,1,83,0,1,0,0,0,1
40.71015,-73.94654,85,4,1,2,0,1,0,0,0,1,0
40.69443,-73.99068,150,2,10,1,0,1,0,0,0,0,0
40.65292,-73.73652,45,14,70,5,281,0,0,1,0,1,0
40.80559,-73.96606,70,1,15,1,16,0,1,0,0,1,0
40.68682,-73.92019,50,1,0,1,0,1,0,0,0,1,0
40.67716,-73.91418,110,1,59,1,248,1,0,0,0,0,0
40.72484,-73.9472,100,6,1,1,0,1,0,0,0,0,0
40.8459,-73.94219,60,1,1,1,0,0,1,0,0,1,0
40.7643,-73.9876,395,3,2,1,152,0,1,0,0,0,0
40.72487,-73.98125,175,4,3,1,0,0,1,0,0,0,0
40.78925,-73.96757,139,6,21,1,116,0,1,0,0,0,0
40.71002,-73.96333,175,5,21,1,0,1,0,0,0,0,0
40.71017,-73.80965,50,2,30,3,92,0,0,1,0,1,0
40.70231,-73.98938,125,2,1,1,0,1,0,0,0,0,0
40.76118,-73.99342,120,30,3,20,346,0,1,0,0,0,0
40.70827,-73.92264,97,2,47,2,345,1,0,0,0,0,0
40.75462,-73.96869,99,2,168,1,46,0,1,0,0,0,0
40.78664,-73.97275,195,30,2,87,45,0,1,0,0,0,0
40.82345,-73.9033,89,1,185,3,104,0,0,0,0,0,0
40.68386,-73.99807,125,1,1,1,34,1,0,0,0,0,0
40.68685,-73.95526,159,4,142,2,24,1,0,0,0,0,0
40.76708,-73.98295,270,6,4,1,365,0,1,0,0,1,0
40.68211,-73.92695,90,5,2,2,71,1,0,0,0,1,0
40.80383,-73.96724,59,3,4,1,5,0,1,0,0,1,0
40.86674,-73.89284,30,2,2,2,90,0,0,0,0,1,0
40.80735,-73.95684,300,2,26,1,176,0,1,0,0,0,0
40.83771,-73.94638,200,2,1,1,0,0,1,0,0,0,0
40.66719,-73.93913,109,2,22,1,1,1,0,0,0,0,0
40.72909,-73.98986,95,1,78,1,5,0,1,0,0,1,0
40.73984,-74.00187,248,2,9,1,363,0,1,0,0,0,0
40.61722,-73.96696,50,3,14,1,0,1,0,0,0,0,0
40.84591,-73.94059,50,2,2,1,0,0,1,0,0,1,0
40.84962,-73.94011,60,1,11,1,0,0,1,0,0,1,0
40.72925,-73.98005,250,2,4,1,0,0,1,0,0,0,0
40.6987,-73.78455,50,1,38,3,359,0,0,1,0,1,0
40.70632,-74.01073,229,2,3,327,348,0,1,0,0,0,0
40.72756,-73.98867,50,27,0,1,0,0,1,0,0,1,0
40.72415,-73.98411,128,1,13,1,0,0,1,0,0,0,0
40.67579,-73.96514,75,2,0,1,0,1,0,0,0,1,0
